iteration,x_90015100_BAC---1041,x_90015100_BAC-O-4312,x_90015100_BAC-O-4325,x_90015100_BAC-O-6423,x_90015100_BAC-O-6433,x_90015100_CON-S-0130,x_90015100_SLI---0770,x_90015100_SLI---1200,x_90016100_BAC---1041,x_90016100_BAC-O-4312,x_90016100_BAC-O-4325,x_90016100_BAC-O-6423,x_90016100_BAC-O-6433,x_90016100_CON-S-0130,x_90016100_SLI---0770,x_90016100_SLI---1200,x_90016200_BAC---1041,x_90016200_BAC-O-4312,x_90016200_BAC-O-4325,x_90016200_BAC-O-6423,x_90016200_BAC-O-6433,x_90016200_CON-S-0130,x_90016200_SLI---0770,x_90016200_SLI---1200,x_90016500_BAC---1041,x_90016500_BAC-O-4312,x_90016500_BAC-O-4325,x_90016500_BAC-O-6423,x_90016500_BAC-O-6433,x_90016500_CON-S-0130,x_90016500_SLI---0770,x_90016500_SLI---1200,x_90016700_BAC---1041,x_90016700_BAC-O-4312,x_90016700_BAC-O-4325,x_90016700_BAC-O-6423,x_90016700_BAC-O-6433,x_90016700_CON-S-0130,x_90016700_SLI---0770,x_90016700_SLI---1200,x_90016900_BAC---1041,x_90016900_BAC-O-4312,x_90016900_BAC-O-4325,x_90016900_BAC-O-6423,x_90016900_BAC-O-6433,x_90016900_CON-S-0130,x_90016900_SLI---0770,x_90016900_SLI---1200,x_90017100_BAC---1041,x_90017100_BAC-O-4312,x_90017100_BAC-O-4325,x_90017100_BAC-O-6423,x_90017100_BAC-O-6433,x_90017100_CON-S-0130,x_90017100_SLI---0770,x_90017100_SLI---1200,x_90018300_BAC---1041,x_90018300_BAC-O-4312,x_90018300_BAC-O-4325,x_90018300_BAC-O-6423,x_90018300_BAC-O-6433,x_90018300_CON-S-0130,x_90018300_SLI---0770,x_90018300_SLI---1200,x_90019100_BAC---1041,x_90019100_BAC-O-4312,x_90019100_BAC-O-4325,x_90019100_BAC-O-6423,x_90019100_BAC-O-6433,x_90019100_CON-S-0130,x_90019100_SLI---0770,x_90019100_SLI---1200,x_91017200_BAC---1041,x_91017200_BAC-O-4312,x_91017200_BAC-O-4325,x_91017200_BAC-O-6423,x_91017200_BAC-O-6433,x_91017200_CON-S-0130,x_91017200_SLI---0770,x_91017200_SLI---1200,x_91017300_BAC---1041,x_91017300_BAC-O-4312,x_91017300_BAC-O-4325,x_91017300_BAC-O-6423,x_91017300_BAC-O-6433,x_91017300_CON-S-0130,x_91017300_SLI---0770,x_91017300_SLI---1200,x_91017500_BAC---1041,x_91017500_BAC-O-4312,x_91017500_BAC-O-4325,x_91017500_BAC-O-6423,x_91017500_BAC-O-6433,x_91017500_CON-S-0130,x_91017500_SLI---0770,x_91017500_SLI---1200,x_91017600_BAC---1041,x_91017600_BAC-O-4312,x_91017600_BAC-O-4325,x_91017600_BAC-O-6423,x_91017600_BAC-O-6433,x_91017600_CON-S-0130,x_91017600_SLI---0770,x_91017600_SLI---1200,x_91017700_BAC---1041,x_91017700_BAC-O-4312,x_91017700_BAC-O-4325,x_91017700_BAC-O-6423,x_91017700_BAC-O-6433,x_91017700_CON-S-0130,x_91017700_SLI---0770,x_91017700_SLI---1200,x_9624708_BAC---1041,x_9624708_BAC-O-4312,x_9624708_BAC-O-4325,x_9624708_BAC-O-6423,x_9624708_BAC-O-6433,x_9624708_CON-S-0130,x_9624708_SLI---0770,x_9624708_SLI---1200
11,0.0,0.0,337.08362345964935,0.0,0.0,0.0,0.0,0.32772829816401694,0.0,0.0,293.9467530031124,0.0,0.0,0.0,0.0,154.2170839879124,0.0,0.0,0.0,0.0,73.29387992683255,582.694973594437,382.5799933752786,185.6289319640972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9851140516445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24243198435814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19561802390325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5133138003704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.53972765414551,0.0,0.0,285.72543047425717,0.0,0.0,0.0,310.41584349975153,83.35080468707268,0.0,0.0,8.0722538693553,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,203.62262252122406,0.0,0.0,0.0,224.41397070966033,0.21565575147529806,0.0,0.0,286.2173022394882,0.0,0.0,0.0,0.0,161.51229594459141,0.0,0.0,0.0,0.0,232.64536568282188,582.6949735944365,414.10717278817293,55.11766709587218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9851140516445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.167285733721684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.48863828015746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3055439287919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.53972765414551,0.0,0.0,326.57105087093083,0.0,0.0,0.0,22.222234377146307,206.7064040444848,0.0,0.0,0.0,0.0,0.0,0.0,13.561386500516905,0.0
13,0.0,0.0,337.4308593946088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.7785125650763,445.3141444916519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9851140516445,0.0,0.0,0.0,0.0,0.0,180.32756253391403,150.00215951635775,215.1915692729365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.907937976438927,0.0,0.0,0.0,5.601949933304286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.48863828015746,0.0,0.0,314.0854433569586,0.0,0.0,0.0,0.0,92.09071277485346,2.2259553930596416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.07489539346652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.53972765414551,0.0,0.0,400.96447280602314,0.0,0.0,0.0,21.34216103635146,136.98681106124866,0.0,0.0,8.0722538693553,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,337.4308593946088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.22030067892078,0.0,0.0,0.0,0.0,309.68924123771126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9851140516445,0.0,0.0,537.0917295219891,0.0,0.0,119.03101856917831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43105940096724,0.0,0.0,62.19561802390325,0.0,0.0,0.0,0.0,0.0,0.0,134.62557243072126,0.0,0.0,0.0,359.0494495506457,256.4481682243026,0.5701476546481489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.141642250463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.75089403047375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.7065182873866,587.4338759263356,54.60669015912807,0.0,0.0,8.0722538693553,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,337.4308593946088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.34342532363866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.2132395439897,0.0,0.0,521.8675174208274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.37350301192721,0.0,0.0,347.29188053258827,0.0,0.0,0.0,144.89992948931146,13.389275529364454,0.0,0.0,0.0,0.0,526.0179272121275,0.0,438.9483206426544,0.0,0.0,0.0,0.0,0.0,324.1487504360456,0.0,0.0,0.0,373.688846809304,0.0,0.0,32.24243198435814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19561802390325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.8008112904197,0.0,0.0,0.0,68.90377281712973,0.0,0.0,75.3055439287919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23679658250775,0.0,21.354650538411686,0.0,0.0,171.1904340023029,386.68660380446124,0.0,0.0,0.0,0.8795368113084884,0.0,0.0,8.0722538693553,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,337.4308593946088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.7912337648515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0757641375228,3.237871301814266,0.0,0.0,0.0,17.956874889826594,0.0,0.0,0.0,0.0,8.481315787360725,0.0,0.0,188.2762833765182,35.454376149878996,0.0,0.0,584.1060750989902,0.0,0.0,0.0,0.0,0.0,0.0,980.0545827226172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.1079746453315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98990931247753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.92749069853767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.5243722094463,0.0,0.0,500.8869449581126,0.0,0.0,391.5537064109879,0.0,50.605325520148156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.75089403047375,0.0,0.0,0.0,95.25391904772655,0.0,0.0,0.0,0.0,700.6642014201766,0.0,0.0,0.0,8.0722538693553,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,337.4308593946088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.34342532363866,0.0,0.0,0.0,0.0,0.0,361.3556000147597,0.0,44.986406151718256,0.0,0.0,292.53959748294415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.37350301192721,0.0,0.0,0.0,0.0,0.0,0.0,645.4434081002248,481.18419397210454,0.0,0.0,376.26428571428573,0.0,173.349529608,0.0,3.726062754179131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24243198435814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19561802390325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5133138003704,0.0,0.0,0.0,0.0,0.0,0.0,83.84772972063267,1.5225314478728615,0.0,0.0,0.0,0.0,221.69282309087544,0.0,0.0,0.0,318.17699789147315,0.0,5.424554600206762,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,149.45399582785515,187.97686356675365,0.0,0.0,0.0,0.0,0.0,206.99856901372158,0.0,0.0,199.06137245923208,0.0,0.023202710776423375,0.0,0.0,199.36425471140518,0.0,0.0,0.0,528.2582045699038,0.0,196.90368506758102,0.0,0.0,0.0,0.0,0.0,0.0,53.37350301192721,0.0,0.0,0.0,16.27015819256724,577.5030087433163,0.0,0.0,0.0,0.0,0.0,0.0,156.03690424394935,0.0,0.0,0.0,668.840917151917,170.72239210603698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.321606274811074,0.0,0.0,0.0,1.5469871920390756,0.0,0.0,0.0,62.19561802390325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.5634058136286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.30774728406439,34.86052137294433,48.77424149978722,0.0,0.0,0.0,75.3055439287919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35710433472807,37.115031756596544,0.0,0.0,0.0,0.0,0.0,745.0785706662642,0.0,0.0,0.0,0.0,0.0,0.0,8.0722538693553,0.0,0.0,0.0,0.0
19,0.0,0.0,337.4308593946088,0.0,0.0,0.0,0.0,0.0,0.0,123.68125704087369,0.0,27.23606738717198,86.85590711341331,0.0,6.338680572591909,0.0,0.0,233.0847006633286,0.0,0.0,0.0,0.0,688.7940081964086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.37350301192721,0.0,0.0,0.0,0.0,0.0,791.6975559145114,0.0,0.0,0.0,0.0,0.0,323.66841155083745,0.0,548.496700654834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24243198435814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.08115900804232,0.0,0.0,0.19229114664636823,0.0,0.0,0.0,0.0,0.0,699.4178744181714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.9548377757937,0.0,389.33036390459665,0.0,0.0,0.0,0.0,100.40739190505587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1981163743187,35.64222212492404,0.0,0.0,0.0,0.0,0.0,745.0785706662642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,449.90781252614505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.5235891602008,126.42154025232492,0.0,0.0,0.0,0.0,0.0,0.0,1009.131555440262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.37350301192721,0.0,0.0,0.0,0.0,569.2017875851591,20.14457715232564,0.0,15.897750097286838,0.0,0.0,0.0,0.0,39.04091050396238,321.4749952337203,0.0,0.0,429.33794976929966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24243198435814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19561802390325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.5634058136286,0.0,0.0,0.0,0.0,0.0,0.0,692.4853651816842,0.0,0.0,388.739409087137,590.027137807457,0.0,0.0,0.0,0.0,75.3055439287919,0.0,0.0,0.0,0.0,0.0,0.0,29.227895754389277,0.0,0.0,0.0,19.497850357005017,0.0,0.0,0.0,76.78258091662991,0.0,612.6956885365488,0.0,37.807695543503286,0.0,0.0,0.0,0.0,8.0722538693553,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,449.90781252614505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.9654681607343,325.16458001512547,0.0,0.0,0.0,0.0,0.0,473.75691122929123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.37350301192721,0.0,0.0,0.0,0.0,0.0,163.89819200251375,0.0,0.0,444.39730254444777,0.0,0.0,0.0,0.0,878.6261886490001,159.74972066594697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24243198435814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19561802390325,0.0,0.0,0.0,0.0,0.0,0.0,5.897378527922202,518.6660272857064,0.0,0.0,0.0,0.0,0.0,376.26428571428573,444.0390153876729,0.0,0.0,0.0,377.74781844539115,0.0,0.0,50.605325520148156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.60798041444812,0.0,0.0,0.0,15.49930812810616,0.0,0.0,107.6213741311448,398.6580736378755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0722538693553,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,449.90781252614505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.92757751166938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.37350301192721,0.0,0.0,0.0,0.0,0.0,0.0,619.2121795178498,502.1691768380045,0.0,0.0,0.0,0.0,506.5694354149946,304.62866883595774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24243198435814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19561802390325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.5634058136286,0.0,0.0,0.0,0.0,0.0,58.100404552779274,769.3071428571428,0.0,0.0,0.0,0.0,352.08262202272346,0.0,0.0,0.0,18.34010625738389,0.0,0.0,0.0,53.765132184250255,0.0,0.0,0.0,0.0,0.0,0.0,68.600715224379,0.0,0.0,100.76344105173442,267.7362108064024,0.0,0.0,0.0,237.0935622554008,0.0,0.0,0.0,0.0,8.0722538693553,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,449.90781252614505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.6499744627601,0.0,0.0,0.0,0.0,361.0044899134978,0.0,816.640102563723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.37350301192721,0.0,0.0,0.0,149.63221842990902,0.0,564.7040488073902,0.0,34.629691992725526,0.0,0.0,0.0,0.0,0.0,980.0545827226172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53551670148783,0.0,0.0,10.231761061711806,0.0,0.0,0.0,0.0,81.78980707123998,0.0,1.4334813703951008,0.0,0.0,0.0,0.0,0.0,699.4178744181714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.40739190505587,0.0,0.0,0.0,0.0,25.04875569543351,0.0,0.0,0.0,0.0,5.978825985795229,0.0,0.0,0.0,0.0,0.0,357.9091061091711,562.4768915648016,0.0,21.265175331514676,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,449.90781252614505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.190727811598,241.09338580455898,0.0,268.80226784021755,201.364170786269,0.0,0.0,0.0,261.20828333325426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.37350301192721,0.0,0.0,0.0,593.7731669358835,0.0,0.0,0.0,0.0,0.0,0.0,376.26428571428573,106.66923974893822,68.45460545628994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.167285733721684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.48863828015746,0.0,0.0,0.0,0.0,0.0,699.4178744181714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.87576196812081,0.0,27.12985372053818,0.0,0.0,1.482226549423676,0.0,0.0,0.0,0.0,64.89514885081981,0.0,0.0,0.0,0.0,0.0,0.0,670.9303352228811,0.0,225.8734443040382,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,449.90781252614505,0.0,0.0,0.0,0.0,0.0,457.34342532363866,5.0732751333271153e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.9560078168457,0.0,0.0,545.8196667223983,0.0,0.0,0.0,0.0,31.769942269004293,0.0,0.0,0.0,0.0,0.0,-2.689344030795013e-13,0.0,0.0,791.6975559145114,0.0,0.0,0.0,0.0,0.0,0.0,735.0409370419629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98990931247753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.92749069853767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.4178744181714,0.0,1.9895196601282805e-13,0.0,0.0,336.5171094843036,0.0,0.0,383.3498265365299,665.226664744626,0.0,116.79729867410441,0.0,0.0,0.0,0.0,100.40739190505587,0.0,0.0,0.0,0.0,27.4402860897516,0.0,2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,83.69408295902757,0.0,0.0,0.0,266.46248335278295,298.7249754581598,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,449.90781252614505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.1344852122552,0.0,194.28616088421842,0.0,0.0,0.0,0.0,779.5238203210346,0.0,0.0,162.5313181181048,0.0,0.0,0.0,0.0,0.0,0.0,53.37350301192721,0.0,0.0,376.26428571428573,0.0,0.0,45.14143346553176,0.0,0.0,0.0,0.0,316.5367845384429,0.0,0.0,352.00540705110353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43105940096724,0.0,0.0,0.0,0.0,82.92749069853767,0.0,0.0,0.0,0.0,0.0,0.0,229.52747158940386,48.27826448715426,0.0,434.82975624288315,0.0,0.0,0.0,469.57179634249474,647.165053007103,0.0,0.0,188.27617167507182,0.0,0.0,0.0,75.3055439287919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.68033603005476,0.0,0.0,5.297750693887001,0.0,400.85060224035254,0.0,0.0,0.0,0.0,0.0,137.09779455878785,0.0,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,449.90781252614505,0.0,0.0,0.0,0.0,34.13878331336711,0.0,406.54166444065186,0.0,0.0,0.0,0.0,0.0,230.45190237139573,0.0,0.0,0.0,0.0,0.0,390.66067636305667,0.0,0.0,0.0,0.0,38.00430523738871,0.0,5.488078412817435,0.0,0.0,0.0,0.0,0.0,791.6975559145114,0.0,0.0,0.0,0.0,14.439920817719743,0.0,0.0,515.4064991737627,686.6959790340717,0.0,0.0,561.5956698441877,0.0,0.0,51.51470735996571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.795455312062984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.97258157184055,0.0,0.0,575.5525847262039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3055439287919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44501208284048,0.0,0.0,0.0,0.0,0.0,398.0139452796172,19.666130523995008,0.0,0.0,237.09647168942433,0.0,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,449.90781252614505,0.0,0.0,0.0,384.1684772718565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.87118095427864,0.0,0.0,0.0,0.0,318.63250207929866,474.09194318170177,197.05924331518662,0.0,0.0,0.0,0.0,25.24712810024223,0.0,21.562121605622004,0.0,0.0,0.0,0.0,0.0,791.6975559145114,0.0,0.0,0.0,0.0,0.0,525.6959024841386,0.0,0.0,0.0,0.0,197.58407756019372,0.0,185.08716222399335,0.0,102.30510578327281,0.0,341.2194820467055,302.1699791398715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.24431914007873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.73588374054908,0.0,0.0,0.0,525.2339319728554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3055439287919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.833759062130355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.8089279996982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
29,118.90818752099456,0.0,0.0,0.0,261.16465773091556,0.0,0.0,0.0,0.0,271.2074573672282,0.0,53.760899479549124,0.0,0.0,0.0,0.0,0.0,0.0,25.89990450147172,0.0,0.0,680.6482499921779,135.1742970257719,308.0342827374964,0.0,0.0,0.0,0.0,31.696249694778754,0.0,13.436228396505985,0.0,0.0,0.0,0.0,0.0,437.45209228140465,0.0,295.07816269977917,84.98377611119963,599.0648279237341,0.0,0.0,0.0,0.0,0.0,36.73911838302944,0.0,0.0,0.0,0.0,597.9794875657724,0.0,0.0,205.13050894262014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.48863828015746,0.0,0.0,0.0,0.0,9.135292752270388,687.2374840818109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3055439287919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.833759062130355,0.0,0.0,0.0,0.0,0.0,0.0,459.15787310799885,99.65105489169933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.763005159140402,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,449.90781252614505,0.0,0.0,0.0,0.0,307.3347818174852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.22072129657369,0.0,0.0,88.61187693604471,0.0,0.0,378.82190543476383,0.0,0.0,0.0,0.0,42.35992302533906,0.0,0.0,0.0,0.0,0.0,540.958102876347,52.81506405953654,0.0,0.0,0.0,0.0,0.0,0.0,304.5683435654848,0.0,95.68899795835237,753.282274516199,0.0,0.0,90.91923373159545,0.0,0.0,0.0,600.7158660226851,0.0,44.56714739066692,0.0,0.0,0.0,0.0,32.24243198435814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.92749069853767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.01649854835284,0.0,0.0,1019.262548503387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3055439287919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44501208284048,0.0,0.0,0.0,0.0,0.0,0.0,116.69466469946131,0.0,0.0,742.7519623443978,0.0,0.0,0.0,0.0,8.0722538693553,0.0,0.0,0.0,0.0
31,28.11289356016385,30.678988974119868,0.0,0.0,0.0,0.0,0.0,243.7980810265817,0.0,0.0,0.0,0.0,0.0,663.6843669268064,0.0,133.3648657316111,0.0,266.17478941024365,0.0,0.0,481.00697327708014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.35992302533906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.9990553504989,0.0,642.2201107106557,0.0,0.0,0.0,0.0,0.0,980.0545827226172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.546590741087034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.167220101938,0.0,69.85061144171951,689.7969072639628,153.85064043886806,0.0,0.0,0.0,63.2566569001852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44501208284048,0.0,0.0,0.0,0.0,0.0,414.7456972907862,0.0,0.0,0.0,179.30568765409728,35.132259366998994,6.7806932502584525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
